Date,HG=F.Close,AAPL.Close,MSCI.Close
2015-10-22,2.3845,28.875,61.080002
2015-10-23,2.35,29.77,61.799999
2015-10-26,2.3565,28.82,62.77
2015-10-27,2.358,28.637501,61.52
2015-10-28,2.3545,29.817499,63.049999
2015-10-29,2.3155,30.1325,65.519997
2015-10-30,2.3135,29.875,67
2015-11-02,2.3155,30.295,71.050003
2015-11-03,2.327,30.6425,70.209999
2015-11-04,2.3195,30.5,69.459999
2015-11-05,2.2535,30.23,68.620003
2015-11-06,2.2415,30.264999,67.790001
2015-11-09,2.23,30.1425,66.489998
2015-11-10,2.2165,29.192499,67.25
2015-11-11,2.2165,29.0275,67.290001
2015-11-12,2.173,28.93,66.769997
2015-11-13,2.17,28.084999,66.209999
2015-11-16,2.118,28.545,68.029999
2015-11-17,2.1055,28.422501,69.190002
2015-11-18,2.078,29.3225,69.400002
2015-11-19,2.0765,29.695,69.419998
2015-11-20,2.054,29.825001,69.339996
2015-11-23,2.0195,29.4375,69.519997
2015-11-24,2.0535,29.719999,70.080002
2015-11-25,2.0445,29.5075,69.959999
2015-11-27,2.0505,29.452499,70.610001
2015-11-30,2.0445,29.575001,70.120003
2015-12-01,2.0665,29.334999,70.559998
2015-12-02,2.029,29.07,70.389999
2015-12-03,2.056,28.799999,69.639999
2015-12-04,2.074,29.7575,71.870003
2015-12-07,2.0445,29.57,70.669998
2015-12-08,2.048,29.557501,70.480003
2015-12-09,2.06,28.905001,69.419998
2015-12-10,2.065,29.0425,69.949997
2015-12-11,2.108,28.295,68.800003
2015-12-14,2.104,28.120001,69.620003
2015-12-15,2.051,27.622499,70.330002
2015-12-16,2.061,27.834999,71.480003
2015-12-17,2.0345,27.245001,70.889999
2015-12-18,2.103,26.5075,71.519997
2015-12-21,2.129,26.8325,71.970001
2015-12-22,2.097,26.807501,71.540001
2015-12-23,2.1115,27.1525,72.18
2015-12-24,2.1115,27.0075,72.349998
2015-12-28,2.0665,26.705,72.379997
2015-12-29,2.125,27.184999,72.849998
2015-12-30,2.137,26.83,72.589996
2015-12-31,2.1255,26.315001,72.129997
2016-01-04,2.0705,26.3375,70.610001
2016-01-05,2.0885,25.6775,71.139999
2016-01-06,2.0805,25.174999,70.589996
2016-01-07,2.0155,24.112499,69.489998
2016-01-08,2.0165,24.24,68.5
2016-01-11,1.9675,24.6325,68.129997
2016-01-12,1.953,24.99,69.199997
2016-01-13,1.9505,24.3475,67.760002
2016-01-14,1.971,24.879999,68
2016-01-15,1.9395,24.282499,67.449997
2016-01-19,1.9735,24.165001,66.589996
2016-01-20,1.956,24.1975,65.440002
2016-01-21,1.993,24.075001,65.580002
2016-01-22,1.9985,25.355,66.989998
2016-01-25,1.9955,24.860001,66.309998
2016-01-26,2.034,24.997499,66.080002
2016-01-27,2.063,23.355,66.209999
2016-01-28,2.049,23.522499,66.550003
2016-01-29,2.064,24.334999,68.839996
2016-02-01,2.0515,24.1075,67.739998
2016-02-02,2.052,23.620001,66.790001
2016-02-03,2.092,24.0875,66.32
2016-02-04,2.128,24.15,66.889999
2016-02-05,2.1005,23.504999,65.290001
2016-02-08,2.0885,23.752501,63.16
2016-02-09,2.0385,23.747499,65.080002
2016-02-10,2.025,23.567499,66.019997
2016-02-11,2.004,23.424999,65.260002
2016-02-12,2.027,23.497499,67.260002
2016-02-16,2.049,24.16,68.580002
2016-02-17,2.074,24.530001,70.059998
2016-02-18,2.0715,24.065001,70.639999
2016-02-19,2.0755,24.01,71.550003
2016-02-22,2.113,24.219999,72.830002
2016-02-23,2.1045,23.672501,72.75
2016-02-24,2.095,24.025,71.449997
2016-02-25,2.065,24.190001,72.559998
2016-02-26,2.118,24.227501,72.459999
2016-02-29,2.1285,24.172501,70.519997
2016-03-01,2.1415,25.1325,71.510002
2016-03-02,2.1775,25.1875,70.849998
2016-03-03,2.2045,25.375,70.089996
2016-03-04,2.271,25.752501,69.5
2016-03-07,2.2805,25.467501,69.959999
2016-03-08,2.2185,25.2575,68.699997
2016-03-09,2.23,25.280001,69.459999
2016-03-10,2.2175,25.2925,68.949997
2016-03-11,2.2385,25.565001,69.620003
2016-03-14,2.237,25.629999,69.709999
2016-03-15,2.231,26.145,69.309998
2016-03-16,2.2315,26.4925,69.769997
2016-03-17,2.289,26.450001,70.230003
2016-03-18,2.2795,26.48,71.269997
2016-03-21,2.2895,26.477501,71.379997
2016-03-22,2.2845,26.68,71.629997
2016-03-23,2.2305,26.532499,71.599998
2016-03-24,2.2245,26.4175,70.739998
2016-03-28,2.2415,26.297501,71.370003
2016-03-29,2.2085,26.92,72.669998
2016-03-30,2.187,27.389999,73.150002
2016-03-31,2.1815,27.247499,74.080002
2016-04-01,2.161,27.497499,74.610001
2016-04-04,2.138,27.780001,74.199997
2016-04-05,2.135,27.452499,73.790001
2016-04-06,2.1405,27.74,74.910004
2016-04-07,2.0745,27.135,73.720001
2016-04-08,2.0865,27.165001,73.440002
2016-04-11,2.0885,27.254999,73.139999
2016-04-12,2.145,27.610001,73.760002
2016-04-13,2.1675,28.01,74.07
2016-04-14,2.171,28.025,74.349998
2016-04-15,2.152,27.4625,74.639999
2016-04-18,2.164,26.870001,75.599998
2016-04-19,2.223,26.727501,75.93
2016-04-20,2.242,26.782499,75.559998
2016-04-21,2.252,26.4925,75.160004
2016-04-22,2.269,26.42,75.389999
2016-04-25,2.2585,26.27,75.339996
2016-04-26,2.2485,26.0875,75.970001
2016-04-27,2.2205,24.455,76.360001
2016-04-28,2.2245,23.7075,75.290001
2016-04-29,2.279,23.434999,75.940002
2016-05-02,2.2615,23.41,76
2016-05-03,2.2145,23.795,74.889999
2016-05-04,2.183,23.547501,74.75
2016-05-05,2.151,23.309999,74.800003
2016-05-06,2.151,23.18,75.379997
2016-05-09,2.104,23.1975,76.410004
2016-05-10,2.09,23.355,77.370003
2016-05-11,2.101,23.127501,76.589996
2016-05-12,2.073,22.584999,75.690002
2016-05-13,2.075,22.629999,75.110001
2016-05-16,2.091,23.469999,74.989998
2016-05-17,2.092,23.372499,74.510002
2016-05-18,2.0815,23.639999,74.980003
2016-05-19,2.063,23.549999,75.290001
2016-05-20,2.0585,23.805,75.989998
2016-05-23,2.0575,24.1075,76.309998
2016-05-24,2.0695,24.475,78.940002
2016-05-25,2.105,24.905001,78.580002
2016-05-26,2.1065,25.102501,78.449997
2016-05-27,2.114,25.0875,79.32
2016-05-31,2.0975,24.965,79.790001
2016-06-01,2.0725,24.615,78.709999
2016-06-02,2.0695,24.43,78.650002
2016-06-03,2.112,24.48,77.110001
2016-06-06,2.117,24.657499,77.360001
2016-06-07,2.051,24.7575,77.879997
2016-06-08,2.0625,24.735001,78.050003
2016-06-09,2.04,24.9125,78.07
2016-06-10,2.0315,24.7075,76.720001
2016-06-13,2.0575,24.334999,75.809998
2016-06-14,2.0445,24.365,74.519997
2016-06-15,2.0935,24.285,74.300003
2016-06-16,2.05,24.387501,74.25
2016-06-17,2.0525,23.8325,73.669998
2016-06-20,2.0935,23.775,74.550003
2016-06-21,2.1165,23.977501,74.870003
2016-06-22,2.1355,23.887501,74.830002
2016-06-23,2.1635,24.025,76.660004
2016-06-24,2.112,23.35,73.730003
2016-06-27,2.1265,23.01,71.860001
2016-06-28,2.17,23.397499,73.809998
2016-06-29,2.1835,23.6,74.910004
2016-06-30,2.1945,23.9,77.120003
2016-07-01,2.215,23.9725,76.93
2016-07-05,2.1815,23.747499,76.779999
2016-07-06,2.1515,23.8825,77.620003
2016-07-07,2.1225,23.985001,78.449997
2016-07-08,2.1185,24.17,79.449997
2016-07-11,2.147,24.245001,79.379997
2016-07-12,2.211,24.355,81.019997
2016-07-13,2.238,24.217501,81.5
2016-07-14,2.241,24.6975,81.709999
2016-07-15,2.2305,24.695,81.489998
2016-07-18,2.234,24.9575,81.169998
2016-07-19,2.2615,24.967501,81.970001
2016-07-20,2.252,24.99,82.559998
2016-07-21,2.256,24.8575,82.470001
2016-07-22,2.234,24.665001,82.93
2016-07-25,2.216,24.334999,82.970001
2016-07-26,2.225,24.1675,83.559998
2016-07-27,2.185,25.737499,83.5
2016-07-28,2.206,26.084999,84.849998
2016-07-29,2.2205,26.0525,86.040001
2016-08-01,2.1965,26.512501,86
2016-08-02,2.2065,26.120001,84.760002
2016-08-03,2.196,26.4475,84.980003
2016-08-04,2.174,26.467501,85.379997
2016-08-05,2.153,26.870001,86.82
2016-08-08,2.164,27.092501,86.110001
2016-08-09,2.1495,27.202499,86.220001
2016-08-10,2.1705,27,86.089996
2016-08-11,2.19,26.9825,86.129997
2016-08-12,2.1405,27.045,86.290001
2016-08-15,2.1515,27.370001,87.5
2016-08-16,2.172,27.344999,86.650002
2016-08-17,2.152,27.305,87
2016-08-18,2.167,27.27,87.169998
2016-08-19,2.1665,27.34,87.32
2016-08-22,2.14,27.127501,87.379997
2016-08-23,2.115,27.2125,87.650002
2016-08-24,2.076,27.0075,88.110001
2016-08-25,2.0755,26.8925,88.660004
2016-08-26,2.075,26.735001,88.910004
2016-08-29,2.0725,26.705,89.779999
2016-08-30,2.069,26.5,89.970001
2016-08-31,2.0695,26.525,90.120003
2016-09-01,2.0685,26.682501,89.269997
2016-09-02,2.0715,26.932501,89.550003
2016-09-06,2.084,26.924999,88.599998
2016-09-07,2.093,27.09,89.059998
2016-09-08,2.096,26.379999,87.25
2016-09-09,2.0885,25.782499,84.730003
2016-09-12,2.096,26.360001,85.959999
2016-09-13,2.0955,26.987499,84.870003
2016-09-14,2.148,27.942499,84.699997
2016-09-15,2.152,28.8925,85.860001
2016-09-16,2.1515,28.73,85.360001
2016-09-19,2.149,28.395,85.239998
2016-09-20,2.1555,28.3925,85.660004
2016-09-21,2.145,28.387501,86.739998
2016-09-22,2.1875,28.655001,86.769997
2016-09-23,2.1925,28.1775,86.400002
2016-09-26,2.19,28.219999,85.480003
2016-09-27,2.1615,28.272499,85.309998
2016-09-28,2.1795,28.487499,84.900002
2016-09-29,2.181,28.045,83.519997
2016-09-30,2.202,28.262501,83.940002
2016-10-03,2.1835,28.129999,83.510002
2016-10-04,2.1585,28.25,83.019997
2016-10-05,2.156,28.262501,83.209999
2016-10-06,2.148,28.4725,83.120003
2016-10-07,2.1565,28.514999,82.660004
2016-10-11,2.1785,29.075001,80.099998
2016-10-12,2.1695,29.334999,81.919998
2016-10-13,2.115,29.245001,81.959999
2016-10-14,2.1035,29.407499,82.910004
2016-10-17,2.0995,29.387501,82.919998
2016-10-18,2.098,29.3675,83
2016-10-19,2.097,29.280001,82.93
2016-10-20,2.0905,29.264999,82.43
2016-10-21,2.0835,29.15,82.900002
2016-10-24,2.0875,29.4125,83.220001
2016-10-25,2.1325,29.5625,83.190002
2016-10-26,2.1395,28.897499,82.93
2016-10-27,2.1655,28.620001,79.599998
2016-10-28,2.1885,28.43,78.949997
2016-10-31,2.2005,28.385,80.190002
2016-11-01,2.2245,27.872499,79.18
2016-11-02,2.226,27.897499,78.82
2016-11-03,2.2445,27.4575,79.080002
2016-11-04,2.261,27.209999,79.370003
2016-11-07,2.3065,27.602501,80.860001
2016-11-08,2.379,27.764999,81.080002
2016-11-09,2.459,27.719999,81.790001
2016-11-10,2.5495,26.9475,81.169998
2016-11-14,2.5185,26.4275,77.559998
2016-11-15,2.502,26.7775,77.510002
2016-11-16,2.465,27.497499,77.93
2016-11-17,2.4875,27.487499,79.5
2016-11-18,2.464,27.514999,79.690002
2016-11-21,2.5125,27.932501,80.410004
2016-11-22,2.5425,27.950001,80.010002
2016-11-23,2.606,27.807501,80.190002
2016-11-25,2.667,27.9475,80.779999
2016-11-28,2.656,27.8925,80.279999
2016-11-29,2.595,27.865,80.629997
2016-11-30,2.6215,27.629999,78.800003
2016-12-01,2.6315,27.372499,77.139999
2016-12-02,2.615,27.475,79.330002
2016-12-05,2.689,27.2775,80.75
2016-12-06,2.672,27.487499,79.489998
2016-12-07,2.637,27.7575,80.760002
2016-12-08,2.62,28.030001,80.699997
2016-12-09,2.642,28.487499,81.459999
2016-12-12,2.613,28.325001,80.480003
2016-12-13,2.593,28.797501,81.040001
2016-12-14,2.6,28.797501,79.849998
2016-12-15,2.596,28.955,80.540001
2016-12-16,2.561,28.9925,79.900002
2016-12-19,2.4965,29.16,80.25
2016-12-20,2.4995,29.237499,80.739998
2016-12-21,2.4915,29.264999,79.660004
2016-12-22,2.4945,29.0725,78.489998
2016-12-23,2.4725,29.129999,78.589996
2016-12-27,2.508,29.315001,78.849998
2016-12-28,2.495,29.190001,78.360001
2016-12-29,2.479,29.182501,78.57
2016-12-30,2.4975,28.955,78.779999
2017-01-03,2.481,29.0375,78.709999
2017-01-04,2.548,29.004999,80.709999
2017-01-05,2.5295,29.1525,81.639999
2017-01-06,2.538,29.477501,83.400002
2017-01-09,2.53,29.747499,82.68
2017-01-10,2.6035,29.7775,81.519997
2017-01-11,2.601,29.9375,81.519997
2017-01-12,2.6605,29.8125,81.25
2017-01-13,2.6805,29.76,82.400002
2017-01-17,2.6165,30,81.099998
2017-01-18,2.608,29.997499,82.290001
2017-01-19,2.6015,29.945,81.160004
2017-01-20,2.617,30,81.75
2017-01-23,2.6395,30.02,82.129997
2017-01-24,2.7005,29.9925,82.209999
2017-01-25,2.7025,30.469999,82.720001
2017-01-26,2.666,30.485001,83.510002
2017-01-27,2.68,30.487499,82.760002
2017-01-30,2.6475,30.407499,83.610001
2017-01-31,2.7215,30.3375,82.75
2017-02-01,2.7045,32.1875,83.75
2017-02-02,2.678,32.1325,88.910004
2017-02-03,2.6095,32.27,91.650002
2017-02-06,2.6455,32.572498,93.07
2017-02-07,2.626,32.8825,92.650002
2017-02-08,2.6605,33.009998,92.610001
2017-02-09,2.648,33.105,90.330002
2017-02-10,2.762,33.029999,91.220001
2017-02-13,2.7765,33.322498,92.790001
2017-02-14,2.731,33.755001,93.949997
2017-02-15,2.736,33.877499,94.580002
2017-02-16,2.716,33.837502,94.199997
2017-02-17,2.7055,33.93,94.269997
2017-02-21,2.7455,34.174999,94.519997
2017-02-22,2.7325,34.2775,94.949997
2017-02-23,2.6425,34.1325,94.989998
2017-02-24,2.68,34.165001,95.540001
2017-02-27,2.6875,34.232498,95.529999
2017-02-28,2.704,34.247501,94.589996
2017-03-01,2.7265,34.947498,95.879997
2017-03-02,2.6795,34.740002,94.949997
2017-03-03,2.687,34.945,95.440002
2017-03-06,2.643,34.834999,94.75
2017-03-07,2.6095,34.880001,95.449997
2017-03-08,2.592,34.75,94.459999
2017-03-09,2.57,34.669998,94.440002
2017-03-10,2.5865,34.785,94.870003
2017-03-13,2.6165,34.799999,95.300003
2017-03-14,2.624,34.747501,96.330002
2017-03-15,2.6455,35.115002,99.309998
2017-03-16,2.6655,35.172501,97.669998
2017-03-17,2.6795,34.997501,97.330002
2017-03-20,2.6555,35.365002,97.419998
2017-03-21,2.61,34.959999,95.550003
2017-03-22,2.622,35.355,96.110001
2017-03-23,2.6365,35.23,97.120003
2017-03-24,2.6235,35.16,97.440002
2017-03-27,2.625,35.220001,96.620003
2017-03-28,2.669,35.950001,96.610001
2017-03-29,2.67,36.029999,96.400002
2017-03-30,2.665,35.982498,96.709999
2017-03-31,2.6465,35.915001,97.190002
2017-04-03,2.5975,35.924999,96.760002
2017-04-04,2.606,36.192501,96.589996
2017-04-05,2.6755,36.005001,97.849998
2017-04-06,2.6555,35.915001,97.790001
2017-04-07,2.645,35.834999,97.93
2017-04-10,2.602,35.7925,97.25
2017-04-11,2.606,35.407501,97.5
2017-04-12,2.544,35.450001,97.309998
2017-04-13,2.5695,35.262501,96.260002
2017-04-17,2.595,35.4575,97.989998
2017-04-18,2.529,35.299999,97.699997
2017-04-19,2.5335,35.169998,98.150002
2017-04-20,2.541,35.610001,98.730003
2017-04-21,2.5365,35.567501,98.029999
2017-04-24,2.5535,35.91,98.660004
2017-04-25,2.582,36.1325,99.449997
2017-04-26,2.591,35.919998,99.620003
2017-04-27,2.58,35.947498,100.400002
2017-04-28,2.5965,35.912498,100.32
2017-05-01,2.65,36.645,100.629997
2017-05-02,2.625,36.877499,101.940002
2017-05-03,2.533,36.764999,101.410004
2017-05-04,2.502,36.6325,97.589996
2017-05-05,2.5195,37.240002,99.540001
2017-05-08,2.4855,38.252499,98.209999
2017-05-09,2.49,38.497501,97.650002
2017-05-10,2.487,38.314999,98.269997
2017-05-11,2.501,38.487499,98.279999
2017-05-12,2.518,39.025002,97.769997
2017-05-15,2.533,38.924999,98.800003
2017-05-16,2.5445,38.8675,98.150002
2017-05-17,2.5425,37.5625,97.019997
2017-05-18,2.5265,38.134998,97.260002
2017-05-19,2.574,38.264999,98.879997
2017-05-22,2.589,38.497501,99.360001
2017-05-23,2.5905,38.450001,98.910004
2017-05-24,2.578,38.334999,100.010002
2017-05-25,2.592,38.467499,100.93
2017-05-26,2.5595,38.4025,100.510002
2017-05-30,2.561,38.4175,100.07
2017-05-31,2.577,38.189999,101.730003
2017-06-01,2.5845,38.294998,104.019997
2017-06-02,2.5715,38.862499,104.459999
2017-06-05,2.5545,38.482498,104.589996
2017-06-06,2.5445,38.612499,104.169998
2017-06-07,2.549,38.842499,103.93
2017-06-08,2.607,38.747501,103.599998
2017-06-09,2.646,37.244999,104.019997
2017-06-12,2.6125,36.355,103.82
2017-06-13,2.593,36.647499,105.900002
2017-06-14,2.5705,36.290001,105.389999
2017-06-15,2.564,36.072498,105.690002
2017-06-16,2.5625,35.567501,105.620003
2017-06-19,2.5895,36.584999,106.169998
2017-06-20,2.555,36.252499,103.580002
2017-06-21,2.602,36.467499,101.830002
2017-06-22,2.598,36.407501,103.330002
2017-06-23,2.623,36.57,104.720001
2017-06-26,2.625,36.455002,104.220001
2017-06-27,2.6465,35.932499,102.690002
2017-06-28,2.662,36.4575,105
2017-06-29,2.683,35.919998,104.07
2017-06-30,2.699,36.005001,102.989998
2017-07-03,2.681,35.875,102.790001
2017-07-05,2.649,36.022499,103.080002
2017-07-06,2.6515,35.682499,102.279999
2017-07-07,2.6375,36.044998,102.540001
2017-07-10,2.6395,36.264999,102.989998
2017-07-11,2.6645,36.3825,105.25
2017-07-12,2.677,36.435001,105.400002
2017-07-13,2.6545,36.942501,106.099998
2017-07-14,2.684,37.259998,107.449997
2017-07-17,2.717,37.389999,106.980003
2017-07-18,2.7235,37.52,106.980003
2017-07-19,2.703,37.755001,107.589996
2017-07-20,2.7085,37.584999,107.400002
2017-07-21,2.715,37.567501,108.150002
2017-07-24,2.729,38.022499,108.980003
2017-07-25,2.8405,38.185001,110.260002
2017-07-26,2.869,38.365002,110.349998
2017-07-27,2.874,37.639999,109.809998
2017-07-28,2.8705,37.375,110.370003
2017-07-31,2.888,37.182499,108.949997
2017-08-01,2.879,37.512501,110.489998
2017-08-02,2.8825,39.285,108.650002
2017-08-03,2.877,38.892502,111.709999
2017-08-04,2.885,39.0975,111.169998
2017-08-07,2.908,39.702499,111.199997
2017-08-08,2.9425,40.02,110.389999
2017-08-09,2.93,40.264999,109.68
2017-08-10,2.906,38.830002,107.260002
2017-08-11,2.914,39.369999,107.129997
2017-08-14,2.9065,39.962502,110.279999
2017-08-15,2.8845,40.400002,109.269997
2017-08-16,2.9545,40.237499,112.190002
2017-08-17,2.938,39.465,110.339996
2017-08-18,2.9405,39.375,111.120003
2017-08-21,2.981,39.302502,110.32
2017-08-22,2.9865,39.945,112.970001
2017-08-23,2.9805,39.994999,112.220001
2017-08-24,3.0335,39.817501,112.019997
2017-08-25,3.033,39.965,114.260002
2017-08-28,3.065,40.3675,113.989998
2017-08-29,3.081,40.727501,113.080002
2017-08-30,3.0645,40.837502,112.989998
2017-08-31,3.079,41,114.610001
2017-09-01,3.098,41.012501,115.449997
2017-09-05,3.1075,40.52,113.129997
2017-09-06,3.1315,40.477501,112.089996
2017-09-07,3.123,40.314999,114.019997
2017-09-08,3.0215,39.657501,114.889999
2017-09-11,3.046,40.375,115.769997
2017-09-12,3.0155,40.215,117.739998
2017-09-13,2.961,39.912498,114.290001
2017-09-14,2.9365,39.57,113.459999
2017-09-15,2.928,39.970001,113.300003
2017-09-18,2.949,39.6675,113.150002
2017-09-19,2.9495,39.682499,113.809998
2017-09-20,2.9495,39.017502,114.290001
2017-09-21,2.914,38.3475,115.300003
2017-09-22,2.9245,37.9725,117.419998
2017-09-25,2.9175,37.637501,116.010002
2017-09-26,2.8975,38.285,115.190002
2017-09-27,2.911,38.557499,115.760002
2017-09-28,2.9625,38.32,116.970001
2017-09-29,2.9375,38.529999,116.900002
2017-10-02,2.9395,38.452499,116.980003
2017-10-03,2.9485,38.619999,118.510002
2017-10-04,2.9445,38.369999,120.139999
2017-10-05,3.0315,38.8475,121.099998
2017-10-06,3.0145,38.825001,121.279999
2017-10-09,3.017,38.959999,121.540001
2017-10-10,3.0455,38.974998,121.919998
2017-10-11,3.08,39.137501,121.879997
2017-10-12,3.104,39,122.730003
2017-10-13,3.1185,39.247501,122.089996
2017-10-16,3.224,39.970001,123.480003
2017-10-17,3.1805,40.1175,122.449997
2017-10-18,3.1635,39.939999,122.589996
2017-10-19,3.153,38.994999,122
2017-10-20,3.1515,39.0625,122
2017-10-23,3.174,39.0425,121.699997
2017-10-24,3.1865,39.275002,120.449997
2017-10-25,3.1715,39.102501,118.540001
2017-10-26,3.1675,39.352501,120.25
2017-10-27,3.0935,40.762501,120
2017-10-30,3.102,41.68,117.650002
2017-10-31,3.092,42.259998,117.360001
2017-11-01,3.133,41.7225,117.589996
2017-11-02,3.1355,42.0275,125.419998
2017-11-03,3.1105,43.125,126.040001
2017-11-06,3.1505,43.5625,127.699997
2017-11-07,3.0825,43.702499,125.980003
2017-11-08,3.093,44.060001,127.099998
2017-11-09,3.08,43.970001,127.879997
2017-11-10,3.0695,43.6675,125.019997
2017-11-13,3.1115,43.4925,125.459999
2017-11-14,3.06,42.834999,125.120003
2017-11-15,3.049,42.27,124.230003
2017-11-16,3.0435,42.775002,125.379997
2017-11-17,3.0625,42.537498,126.580002
2017-11-20,3.0905,42.494999,127.190002
2017-11-21,3.1255,43.285,127.5
2017-11-22,3.1345,43.740002,127.5
2017-11-24,3.166,43.7425,128.899994
2017-11-27,3.1325,43.522499,128.75
2017-11-28,3.0705,43.267502,129.350006
2017-11-29,3.04,42.369999,127.730003
2017-11-30,3.037,42.962502,128.699997
2017-12-01,3.0655,42.762501,128.949997
2017-12-04,3.063,42.450001,127.57
2017-12-05,2.9205,42.41,128.360001
2017-12-06,2.9365,42.252499,128
2017-12-07,2.9405,42.330002,128.210007
2017-12-08,2.955,42.342499,127.709999
2017-12-11,2.988,43.1675,128.339996
2017-12-12,2.9995,42.924999,128
2017-12-13,3.0295,43.067501,127.290001
2017-12-14,3.0485,43.055,127.550003
2017-12-15,3.11,43.4925,127.93
2017-12-18,3.122,44.105,127.279999
2017-12-19,3.1275,43.634998,126.970001
2017-12-20,3.1715,43.587502,128.160004
2017-12-21,3.1945,43.752499,128.619995
2017-12-22,3.2145,43.752499,128.330002
2017-12-26,3.256,42.642502,125.599998
2017-12-27,3.257,42.650002,125.470001
2017-12-28,3.286,42.77,126.379997
2017-12-29,3.2795,42.307499,126.540001
2018-01-02,3.256,43.064999,127.68
2018-01-03,3.237,43.057499,129.619995
2018-01-04,3.2425,43.2575,131.660004
2018-01-05,3.207,43.75,133.029999
2018-01-08,3.201,43.587502,133.210007
2018-01-09,3.1945,43.5825,134.100006
2018-01-10,3.215,43.572498,133.75
2018-01-11,3.2135,43.82,134.759995
2018-01-12,3.2,44.272499,135.889999
2018-01-16,3.199,44.047501,134.330002
2018-01-17,3.1665,44.775002,135.800003
2018-01-18,3.177,44.814999,136.820007
2018-01-19,3.167,44.615002,138.25
2018-01-22,3.1775,44.25,139.270004
2018-01-23,3.0895,44.259998,140.100006
2018-01-24,3.2085,43.555,138.070007
2018-01-25,3.199,42.7775,137.860001
2018-01-26,3.1825,42.877499,140.570007
2018-01-30,3.177,41.7425,138.300003
2018-01-31,3.184,41.857498,139.229996
2018-02-01,3.197,41.945,146.320007
2018-02-02,3.1765,40.125,142.529999
2018-02-05,3.2105,39.122501,135.679993
2018-02-06,3.1775,40.7575,138.889999
2018-02-07,3.0765,39.884998,139.759995
2018-02-08,3.072,38.787498,133.809998
2018-02-09,3.0245,39.102501,136.479996
2018-02-12,3.0775,40.677502,137.529999
2018-02-13,3.1545,41.084999,140.589996
2018-02-14,3.2285,41.842499,145.649994
2018-02-15,3.239,43.247501,148.229996
2018-02-16,3.243,43.107498,145
2018-02-20,3.186,42.962502,144.380005
2018-02-21,3.2115,42.767502,142.789993
2018-02-22,3.2375,43.125,142.869995
2018-02-23,3.2085,43.875,144.990005
2018-02-26,3.196,44.7425,144.419998
2018-02-27,3.1575,44.5975,142.839996
2018-02-28,3.1075,44.529999,141.520004
2018-03-01,3.0995,43.75,142.649994
2018-03-02,3.101,44.052502,143.320007
2018-03-05,3.1055,44.205002,145.929993
2018-03-06,3.137,44.1675,148.990005
2018-03-07,3.114,43.7575,148.300003
2018-03-08,3.0585,44.235001,150.580002
2018-03-09,3.116,44.994999,153.119995
2018-03-12,3.104,45.43,154.050003
2018-03-13,3.119,44.9925,151.639999
2018-03-14,3.14,44.610001,154.429993
2018-03-15,3.111,44.662498,154.949997
2018-03-16,3.093,44.505001,154.979996
2018-03-19,3.0695,43.825001,155.380005
2018-03-20,3.0255,43.810001,158.080002
2018-03-21,3.0485,42.817501,158.259995
2018-03-22,3.012,42.212502,156.130005
2018-03-23,2.9845,41.235001,154.070007
2018-03-26,2.9605,43.192501,158.669998
2018-03-27,2.9915,42.084999,154.039993
2018-03-28,2.994,41.619999,150.550003
2018-03-29,3.019,41.945,149.470001
2018-04-02,3.0405,41.669998,145.940002
2018-04-03,3.058,42.0975,145.710007
2018-04-04,3.007,42.9025,146.699997
2018-04-05,3.0695,43.200001,146.509995
2018-04-06,3.054,42.095001,144.050003
2018-04-09,3.0715,42.512501,146.630005
2018-04-10,3.131,43.3125,149.050003
2018-04-11,3.112,43.110001,148.25
2018-04-12,3.06,43.535,149.300003
2018-04-13,3.0675,43.682499,147.610001
2018-04-16,3.0915,43.955002,149.179993
2018-04-17,3.075,44.560001,150.119995
2018-04-18,3.1535,44.459999,150.429993
2018-04-19,3.128,43.200001,150
2018-04-20,3.1315,41.43,149.589996
2018-04-23,3.108,41.310001,150
2018-04-24,3.1385,40.735001,147.690002
2018-04-25,3.132,40.912498,149.210007
2018-04-26,3.113,41.055,149.600006
2018-04-27,3.046,40.580002,150.199997
2018-04-30,3.0525,41.314999,149.830002
2018-05-01,3.015,42.275002,150.660004
2018-05-02,3.0475,44.142502,150.440002
2018-05-03,3.059,44.2225,149.199997
2018-05-04,3.0655,45.9575,152.130005
2018-05-07,3.0595,46.290001,154.919998
2018-05-08,3.0405,46.512501,155.309998
2018-05-09,3.0395,46.84,156.630005
2018-05-10,3.0925,47.509998,159.850006
2018-05-11,3.095,47.147499,160.970001
2018-05-14,3.0785,47.037498,160.539993
2018-05-15,3.0425,46.610001,158.710007
2018-05-16,3.0585,47.044998,158.320007
2018-05-17,3.077,46.747501,156.759995
2018-05-18,3.051,46.577499,156.199997
2018-05-21,3.0855,46.907501,157.990005
2018-05-22,3.119,46.790001,156.529999
2018-05-23,3.0605,47.09,158.360001
2018-05-24,3.0855,47.037498,159.130005
2018-05-25,3.067,47.145,159.339996
2018-05-29,3.052,46.974998,158.880005
2018-05-30,3.0595,46.875,161.990005
2018-05-31,3.058,46.717499,162.570007
2018-06-01,3.0915,47.560001,163.399994
2018-06-04,3.1265,47.9575,163.479996
2018-06-05,3.191,48.327499,163.710007
2018-06-06,3.2545,48.494999,165.449997
2018-06-07,3.268,48.365002,165.220001
2018-06-08,3.293,47.924999,166.289993
2018-06-11,3.2505,47.807499,166.490005
2018-06-12,3.2425,48.07,169.740005
